count, author, comment, isLiked?
1602,MashAllah Food Secrets,Please support pixel 2 in next release,False
1603,Arthur,Bubbles for WhatsApp not working though. Also waiting for the promised New Google Assistant in german since pixel Release. Still awesome Update,False
1604,fg Xander,Oh um.. hi Steve,False
1605,Aryan Prajapati,Do din pehele hi mere phone me 10 ka update  aya tha or wapis yeh 11 laa diya 😏,False
1606,harith 69,Android 6.0 baby,False
1607,Paul Christian Oabel,Me: watching this from android Jellybean,False
1608,parthiban m,Privacy on Android it's funny,False
1609,rv kade,Please release the latest version of Andriod for all the compatible devices at same time.,False
1610,Kalim Raza,gaming?,False
1611,Oro,Hi  I'm using pixel 2xl and after update the battery drains fast. Anyone has the same problem?,False
1612,SHETTY CREATIONS,No major upgrade in Android 11,False
1613,Abhilash T vishnu,Plz add a call recording feature,False
1614,Rushikesh Nimkar,Bubble multitasking and message feature are in samsung phone already,False
1615,Honza368,While I love the update  there is still one issue in Android  that has been a bother ever since release and still has not been fixed. The issue is the rotation. It takes around 3 seconds to rotate the display and then it sometimes gets stuck in a rotating loop making your phone basically be unusable. I believe you guys could figure something out to fix that  right?,False
1616,Shree Ram,Android is better than iPhone Who agrees ?,False
1617,Md Kayes,I’ll buy a pixel 4A,False
1618,Ibrahim Jawad Syed,Apple users be like: ITS STILL WORSE,False
1619,Pramod Hegde,Please enable default app lock feature and private we dont want private pRty apps for that,False
1620,All IN ONE GAMER,Hehe boi I am waiting for it 😛😛,False
1621,Mehrab4K,Android 11 best os ever 🤩,False
1622,sudip samanta,I am Andriod 6.0.1. maresmello,False
1623,Angga Putra,Android 9 NYIMAK 🐦👌,False
1624,Azem Azem,Mi A3 coming dayt,False
1625,Mohammed Mateen,Still the stable update of it hasn't arrived,False
1626,navi imandiv,Red velvet cake internally,False
1627,mj,you had it backwards,False
1628,BayTree,when I use the new screen recorder I check the see my recordings and it just is  the default wallper and nothing saved,False
1629,Yousef Saber,I really wish if one time permission have been applied to storage permission also.,False
1630,Abdul Muhaimin,A built-in screen recorder.Looks like third-party screen recorder are interesting.,False
1631,Anderson Chan,I won’t get this update on my phone :(,False
1632,Pushpraj Jolhe,iOS is getting messy in ios14 and Android is getting clean ❤️,False
1633,Wesley Dechavez,I love android  I'm using it right now  but I'll still switch to iPhone 12.,False
1634,Billy Spring,When its available for rog device?,False
1635,Airou,Ah yes Bubbles. Looks like Paranoid Android's "Halo" feature from 7 years ago. Was pretty neat,False
1636,Therealjishnuvijayan,Waiting ❤️❤️❤️❤️❤️,False
1637,Noir,the screen recording option is not working on my pixel 2 XL can someone help,False
1638,Cloudcrof,when they release for Samsung S10 Plus?,False
1639,Arabian Boy,Just Android ✌️,False
1640,Martin Genesis1220,*iOS 14 has left the chat*,False
1641,Nick 4K,Love it!!,False
1642,BlueTwist _,🔥,False
1643,Dracula Hawk!,Wow One UI already has most of these features.,False
1644,Jacques,WoW android 11 that's good :),False
1645,dom mag,Needed:  Android personal,False
1646,THE EAGLE EYE,Avdan Ultra Max ProEditing,False
1647,Mohammad Ibrahim,Cries in Android 8,False
1648,MrChanw 11,Wireless AA only works with headunits with wifi 😔,False
1649,X Archive,Android 3 is going to be Awesome 👌,False
1650,vipul saksena,androidd 10 kaha hai mi ke phone pe],False
1651,DingoFur,Excelent!,False
1652,SSJEuri,The question is. When is this coming to the s10 line,False
1653,Mikko Slush,Pixel user hype?,False
1654,Adrian adiputra,MIUI 12 : I think we are the same,False
1655,NickThePringle,This is cool and all but when are you going to remove ads for default things like weather and music?,False
1656,EzronTheLegend- Gaming,turn on captions in 0:00 its for deaf people,False
1657,Martin Genesis1220,iOS 14 has left the chat,False
1658,Raúl Muñoz,I just want it to be all amoled,False
1659,cjchico,Does android auto wireless work with every radio or only some?,False
1660,Adrian Luan,You tell me NOTHING,False
1661,Angad Singh,Android is Love.,False
1662,asdifsodkfs,Desktop mode???,False
1663,AT_9 _,Samsung has most of this already,False
1664,Mstafa Barznji,Wow 😮 I love it,False
1665,Divesh Dodia,Please bring face lock to apps,False
1666,Open This Link,https://youtu.be/YltSz7LXcNo,False
1667,Bharath Varma,Sooo many of from iOS.....Lol 😁😄😄,False
1668,Corey Kinard,Wow  it's almost like open source projects have forks that innovate features that eventually make it into the main project.,False
1669,Magnum Revolver,🤔,False
1670,Subhadip Das,Only limited to Pixels right now,False
1671,vancevoj,Why?,False
1672,YouTube police,@vancevoj logo at the back,False
1673,vancevoj,@YouTube police Perhaps he should get a cheaper  far better phone.,False
1674,Wesley Dechavez,@vancevoj longevity and consistency,False
1675,Wesley Dechavez,@YouTube police now that's an answer for 2020 kids,False
1676,Korbi_x,Wesley Dechavez iPhone <3,False
1677,xVenom,It surely will,False
1678,M W,or the installing from unknown source "Allow install from this source" permission,False
1679,Rahul Prajapati,Try to give in redmi all series,False
1680,Tech Upbeat,Android is a mature mobile os 👍,False
1681,NicePenguin 496,I love androids,False
1682,Yusef Hawi,I hope the bluetooth will be fixed            #1:25    why that for?,False
1683,jeff yu,How long can screen recorder record?,False
1684,Supra,laughing in ios 14 beta 8,False
1685,The Blu Army,You added Screen Recorder too late iPhone already had it,False
1686,Rutash,So disgusting using android jolly bean 🥺🥺,False
1687,Aaron Greig,Literally not 1 thing new or practically useful 🙄 I'm confused,False
1688,obama,Can you make your ui look more like one ui 2.0,False
1689,hoofhearted4,Ugh. I wanna get a Pixel so that I can get the updated. But also don't want to use Google. Bah.,False
1690,镜音リン,Better optimize pls,False
1691,#dee virus,How much time for redmi note 9?,False
1692,Renisson,Miui 9 inspiration,False
1693,Mikail Ulum,Quote of the month:"No Update Avaiable"- 2015 Android Devices,False
1694,Priyanshu Raj,Stock Android looks materialistic & beautiful  but the manufacturers are ruining the simplicity of the OS,False
1695,JacoB,Crying on android 8.0,False
1696,Thanos,Companies are going to spoil it with ui,False
1697,Android,У меня андроид 10,False
1698,Ponsius Arka,Android 11 would be even better if it used less storage space and used less RAM,False
1699,Flaying Cat,haha nice joke,False
1700,Burn Productions,Well now samsung will probably switch to the stock Android version of these features :),False
1701,Magnum Revolver,🤔,False
1702,aRUnKA,That depends on your manufacturer. Android is just an open source Operating system.If you want amoled  buy a phone with amoled.,False
1703,mj,you should probably ask samsung. you lucky your phone still gets android 12 :<,False
1704,xVenom,Woh mi ko jaake batao  google ka kaam nahi hai woh. Aur mera naya mi ka phone pe January mein hi update as gya tha android 10 ka,False
1705,Magnum Revolver,🤔,False
1706,kishore art,I love android😘😘,False
1707,Deddy Corbuzier,Ahh penak android,False
1708,vgplabs,nothing really new but nice,False
1709,SRG STUDIOS,😃,False
1710,Navjot singh,My phone runs android oreo lol,False
1711,Tommy TOMMYYYH,Privacy? Lmao google,False
1712,TDG Chromium,So to sum up  half of the things from apple and the other half useless......interesting,False
1713,Akks Akku,So basically  no major innovations in last two android builds.Android is nearing death?,False
1714,Paul pavan,I have android 12😎,False
1715,Pragyamaya Das,One UI supports almost all of these,False
1716,NoName,I hope Google Play System Updates deliver Security Patches for 5 Years for the phones in Future  that is the only thing  Apple is really amazing  they update phones for 5 Years inclusive Major iOS System! WISH THAT FOR ANDROID!!!,False
1717,Pugazhendhi G,I not yet receive Android 10 for redmi note 7,False
1718,Rohan,One day Android will cross IOS  not by price but by performance and security.,False
1719,Laziness Socks,This update should be called Android 10.0.1,False
1720,•,😂😂🤨 Has Android privacy? So iOS died.,False
1721,Megavirus Uchiha,I have android 10,False
1722,Wolf163 YT,Can't wait,False
1723,Steve Warren,video is pretty quick and doesnt show how you are getting to the new features.  Appreciate the content but it is so quick,False
1724,Izzat Fahmi Ramli,Can i get these updates in miUI 11?,False
1725,M Reda,I have a Samsung note 9 on Android 10  One UI 2.0  and literally have all of the features mentioned here.. Is that really it? Nothing else? I'm confused.,False
1726,Magnum Revolver,My phone use android 10,False
1727,Magnum Revolver,🤔,False
1728,BasicallyImOrlly,Screen recorder is well very useful,False
1729,Aaron Greig,@BasicallyImOrlly  yeah  but it's not new. already been built in on my last 2 android phones,False
1730,BasicallyImOrlly,@Aaron Greig it was probably added by your phone manufacturer.,False
1731,obama,Some old phone had screen recorders?,False
1732,CHIGOOD,We Need Screen Recorder That Records Internal Sound....... Am a mobile game youtuber,False
1733,KeshGeeky,Still in android 8.1 😞😞😞,False
1734,renchu rs,Now android is EVER ..Better Meture OS,False
1735,SAYANTAN Chatterjee,Android or iOSComment down below 😉,False
1736,Sam Bs,Inovações medíocres. Sério  bela demonstração de falta de criatividade.,False
1737,Jim Russell Friesen,My dad's Moto g7 play got an update to Android.............10 today. Yeah it took motorola over a year. And my g7 play Still doesn't have the update cause it's va sprint variety do my updates are normally a month late.,False
1738,PRESIDENTBRINE,samsung and android = samdroid,False
1739,samiul gamer,My Galaxy S9+ isn't getting it 😔,False
1740,Rex,Did android just copied facebook messager?,False
1741,Jyothish K Sasikumar,Battery draining too fast. Please  fix the bug,False
1742,Rohit Jathot,Cries in kitkat,False
1743,Yuvraj chauhan,I don't think that there cannot be any more improvements in android and yes mr. IOS you need to pass second std quickly. as someone has already completed their phd 30 000 times.,False
1744,Cedrick KOUAKOU,One ui 1 have it,False
1745,SpeedTM25,Do a Project Butter 2.0,False
1746,Bub the tech guy,I cant belive Android 11 is here,False
1747,Mohd Qayyum,Does it goes in redmi 9?,False
1748,Darth Omega,so its treason then,False
1749,P G,No music?,False
1750,꧁༺sam༻꧂,People do be looking weird tho,False
1751,Janssen Basa,Im Android pie,False
1752,Google User,iOS 14 might be better than android OS 11 in terms system protection controls app look app smoothness phone prices but iOS can't beat Android OS 11 in terms of system privacy customisation app ui app simplicity phone range.,False
1753,Magnum Revolver,🤔,False
1754,Cheese,or you can think of it asandroid is almost a complete os,False
1755,Akks Akku,@Cheese completeness is subjective. Things won't be the same after 10 yrs,False
1756,preying assassin,Android is getting better my friend removing jacks and wire friendly systems is not innovation,False
1757,Akks Akku,@preying assassin I too said  no innovations only!,False
1758,Magnum Revolver,My phone android 10,False
1759,Saif Ziya,Seeing screen recorder on the list...Me: That's what I'm talking about.,False
1760,Micheal Nadar,Yet to receive in India on my Pixel 2🙄🙄,False
1761,Jia Wei Chow,I love it,False
1762,Harish Ganesan,BGM is top class.,False
1763,Vincent,Lame android update,False
1764,JV Calabroso,Yey!,False
1765,ÆRITH LoveYou,My storage is full because of the update,False
1766,Hexagon Gaming,Why you guys remove the root feature😡,False
1767,SILENT KILLER YT,Name it android cake,False
1768,Bala Sankar,Great update than Android 10,False
1769,Sam Bs,Crap innovations. Seriously  great example of lack of creativity.,False
1770,Brainy Ideas,I am still in Android 6.0.1 😓😨😋😒,False
1771,#DRW,#Google please Do a better Hardware Smartphone on Pixel 6  Pixel 6 XL next year.... Pixel 5/ XL  isn't enough to fight with the competetionWe need -5000mAh Li-ion/Po graphine batteries-10 or 12 GB RAM at least -512GB internal storage-Under-display camera-Next year FLAGSHIP processor (assuming SD 875 or something),False
1772,Zaka Ullah,So how many videos can you like on youtube? 5000?,False
1773,Raphael Ive,Some features are from iOS... But not all of them,False
1774,Mykolas Pinkevicius,I returned to ios 13 from Xiaomi mi 9 Android 10  but I wonder what do I choose if money wouldn’t be an issue. 120hz all phones or slow 60hz iPhone flagship for 1350? :D,False
1775,Semut Biru 97,Android 09..,False
1776,XDevilManX,A30s mmvgs no se olviden,False
1777,Edwin Y,Who else using KitKat,False
1778,Venkatesh R,Great!!,False
1779,Magnum Revolver,I used android 10,False
1780,Ervan 2607,What phone do you have,False
1781,CHIGOOD,@Ervan 2607 Huawei honor 5c,False
1782,Ervan 2607,@CHIGOOD maybe wait for android 12,False
1783,ABHISHEK Yadav,Will it come in redmi 6a,False
1784,Shiva Sanjay,Wait...,False
1785,Royale Pass,Is android nougat still supported???,False
1786,TenthStudent,My phone on android 2.1....                                             .            Joke,False
1787,Ininjas Hydra,😮,False
1788,Boyreckup,Miui 12 i guess,False
1789,Daniel Baque,when does Android 11 arrive?,False
1790,XD Animations,Lets go pixel!,False
1791,john noble,Happy 911,False
1792,born Gamer,Really nice  you're doing great I will say better than apple👍👍👍👍,False
1793,Mushahid Hassan,So basically nothing new ?🙄,False
1794,Форс,Wow,False
1795,S Kumar,Pixel 5 design,False
1796,Rosadi Raihan,MIUI 11 - android 9 uptade?,False
1797,Hari Nath,People who dislike are the iPhone users😂😂😂,False
1798,Ali Kh,Google dares to say the word 'privacy',False
1799,Palak Kothari,me using 4.4.2 KitKat,False
1800,S063.Akshat,Please enable miracast in stock android,False
1801,Mahendra Panchariya,I have Android 7,False
1802,Ahmad Rifai,Red Velvet or 11?,False
1803,Steve Jobs,Why you always copy One U.I they brought all these features before you,False
1804,Togapras,Nothing special,False
1805,Adrián Orozco,Huawei pls,False
1806,Mr Anime Gamer Geek,Google leaks the pixel 5,False
1807,gnu developer,First fix camera issue,False
1808,Mr GOAT#1,Huawei phone will have it ??,False
1809,fardeen tech,Android aur privacy,False
1810,abishek Shanmugam,its clean and neat,False
1811,Joreg Romtom F. Catapang,Can Nokia 3.1 plus update Android 11 in Philippines please update please,False
1812,Tomas Navajas,all very nice  but I have a bug today,False
1813,404 Not Found,I would want stock android and Google camera on a huawei phone,False
1814,Khal Iskandar,Huawei not use Android to make operating system,False
1815,COLD BOLD,Maybe Pixel 4a in this video,False
1816,Hamza Khan,At the other hand google is working on Fushia,False
1817,Evy Vuong,Nokia 11??????????????????,False
1818,Charles Davis,So now they are paying more attention to privacy...,False
1819,Jessie Birax,Samsung does the ad video best,False
1820,Ardhy Mahardhy,can it be more lightweight like iPhone?,False
1821,PRAKASH Tech.,Please Make Google camera for every android user,False
1822,JTDaddyProductions,Oh look! Another new version of Android that I'm going to miss out on... Looks at my Moto Z Force Droid still on Android Oreo,False
1823,Μαλακας Κουραδακιας,Yeah why not?,False
1824,xVenom,Pixels have already got it. If you have Samsung or something else you'll get it a bit late,False
1825,Daniel Baque,I have a Xiaomi mi A3,False
1826,xVenom,@Daniel Baque oh  you'll get it after about 5 months,False
1827,xVenom,@Daniel Baque my previous phone was an A2  it won't officially get the update 😢,False
1828,Daniel Baque,@xVenom so sad,False
1829,xVenom,@Daniel Baque still I don't have a problem coz I have switched to a K20(MI9t) and it got the android 10 update before the A2 and A3 and its also gonna get 11 too. For some reason if I become desperate and want 11 on my A2  I might switch to a custom rom. Easy!,False
1830,gkvfjx gaming,Samsung s21 ?,False
1831,Dan Dionila,I need Android 11 and MIUI 12,False
1832,Nahum Pulmones,#Android11 is Red Velvet Cake.,False
1833,mohmd alaa,plot twist: the dislikes are from ios users,False
1834,Bean_Flare Gaming,(Google Pixel 3a XL  is the phone I have) I don't really like the Android 11. It makes my apps all act up. Some close by themselves  some don't even show on they're running in the background. Like Spotify. It use to have the icon on the top bar menu where you have the time  like at the very top. And now  it doesn't show anything  and when it closes  music still is playing. Like I literally have to play pause  and the close it in order to close the full app. And it doesn't use to do that. And it's not the only app  most of my media apps  glitch out and when I close them.. they're still running. Like the sound is still playing like if I'm still playing the app. And I can't even find the screen recording feature. Oh and the screenshot option on the power button is completely ruined. I have to press the down volume button and power button at the same time and I didn't have to do that before  it made it easier for me. 😕😕I should've stayed with Android 10 it was running much smoother. .,False
1835,sougata das,Please screen recording feature. So that stock android users don't have to download third party apps for that,False
1836,Poticalest,Amazing,False
1837,David Medina,🍎,False
1838,Profession [Arshad],Now that is more clean,False
1839,Odia udand kirtan,when will it come  stable version in Android one,False
1840,ray han,Android 11 vs ios 11😆😆😆,False
1841,Kleps,I hope that honor will update too...,False
1842,Kanashi Kinota,When android talking about privacy  it’s really hilarious. 😂,False
1843,Movie Strip,sharks eat tomatoes,False
1844,Todu Tech,Plzz bring the sweets name back they were better than numbers 😑,False
1845,David Roh,wow,False
1846,David Roh,wow,False
1847,David Roh,wow,False
1848,iCarly Fan,IOSIOSIOSIOSIOSIOSIOSIOSIOSIOSIOS,False
1849,Noobical Curiosity,Me is android 10,False
1850,Corey Kinard,Don't buy from companies with bad update practices? Android is an open source project lol  don't blame them.,False
1851,Μαλακας Κουραδακιας,No  because android it's open source,False
1852,deedas,Android 11 is here??? I don't even have the lastest security update much less Android 11 on this $1 300 phone.,False
1853,彡 [ νєc_тяσи ] 彡,people who disliked are from iOS .....LOL,False
1854,Trijit Dey,We want ram management like ios,False
1855,Noc,Why on earth did they change the recent apps menu to remove the suggested applications and search bar for some stupid buttons that offer function that could be done elsewhere. What a huge downgrade.,False
1856,Muhammad Ikhsan,My android stuck in 5,False
1857,Khalid 11,The Only thing I care is the emoji   And you won't change it . Poor,False
1858,Shubham Paul,Screen recorder is best feature in android 11,False
1859,innomind,It would be nice if media controls allowed chromecast to show the video on TV but sending audio back to the phone so if using Bluetooth headphones one can watch video content at night without waking up anyone.,False
1860,Evan Thomas,I just wish these updates brought more.  When are we going to have PiP support for all apps and be able to resize the PiP window?  When are we finally going to have more WearOS features and be able to read email on our watch and see read/typing indicators?  When can we be able to unlock our Android phones by lifting up our Wear OS watches?  When are we going to be able to back up all of our messages and restore them onto a new device?  When will we get better backup & restore?  When will we get stackable widgets?It just feels like companies aren't doing much anymore.,False
1861,mathanthy,Bring the app suggestions and search bar in the app switcher page. Android 11 sucks because of this,False
1862,amit panda,Which is the minimum Android OS version to support the Disable USB debugging policy?Which is the minimum Android OS version to support "Disable unknown sources" security policy?Which is the minimum Android Os to support a 6-digit work application password?Plz tell if anyone knows this answer,False
1863,Ghrome,no people to contact,False
1864,The Khalid Brothers,i like ios more,False
1865,PAUL JEY SANJITH,screen recorder is da besttt,False
1866,Kavya Soneji,Which mobile will have an 11,False
1867,Tanuj Bajargan.,Features of iOS are trickling down to android and vice versa. Now  in a few years  both of them will be very similar.,False
1868,Bang Ucup,nice!!,False
1869,JB Nelson,These features have been on iOS forever. Only thing original is Bubbles  which tbh feels cluttering,False
1870,Flavius Westfall,some of these features are taken from ios yet nobody has a problem with it but when ios copies widgets it’s a catastrophe. i love people and their double standards lol.,False
1871,Onde Onde TV,very very nice!!,False
1872,Magnum Revolver,🍌,False
1873,Kshitish Sorte,when will i get it on my pixel 3a? i live in India.,False
1874,Sarthak Nikhal,The sum of all these little and big features is what makes this really great. I think a little bit  but significant improvement is what really a user can expect in every update. Thank you team Android! This is really good,False
1875,Harshit Jain,Will android 11 support navigation geatures on third party launchers   please somebody tell me,False
1876,Xbox Won,I thought Android 10 already had a screen recorder or did they add in multiple resolution options on this one,False
1877,Ezzard,how about making a volume bar under the brightness bar in the quick settings???,False
1878,Thesilence KItt,Doe someone know  what Font that is?,False
1879,Mohammed Al-Sharif,What’s the name of the music?,False
1880,RenatoAVM Ravm,:),False
1881,kowshik ks,Waiting on my Nokia 1100,False
1882,Beta- Gamer,I am on noughat using Lenovo k6 note,False
1883,Aleksandr Shpagin,I like it!,False
1884,Mikołaj Knapik,I'm still running at Android 9,False
1885,Debopriyo Basu,Please bring all security updates under project mainline so that old phones won't remain vulnerable. This is what I want Android to evolve into,False
1886,M JυwaιL,😘,False
1887,PandaBloxs1,Now let's talk about One ui 3,False
1888,RedStone576,1+1 = 11,False
1889,Sam Anderson,I'm still so disappointed that you guys removed the overscan command from adb. The gesture pill is unnecessary  takes up space  and is guaranteed to cause burn in.,False
1890,tutu ruu,When Android 11 will launch ? 🤓,False
1891,Meloccino,Anyone else's pixel 2xl die at around 10-40% battery since android 10? I hope this update fixes that in some way or another...,False
1892,Stephanie Lawson,Hi Guys 😍💋 💝💖,False
1893,Backwards Clarp,Except You Can Customize Android More.,False
1894,Magnum Revolver,🤔,False
1895,匚ode乙,Android navigation gestures on third party launchers is working or not.,False
1896,Chunara Rahul,Good job,False
1897,TrueDiamant 777,The only feature we want is to have the last made phone being Android 11 and oldest one being 7 and the closer it's to last one the bigger number isSeriously it's been a problem for years how come you have to check what version is your Android like it can't be the last version automatically how come it's not??,False
1898,Poloolpp,first,False
1899,GeorgeKutty Jimmy,😍😍😍,False
1900,notstarboard,Android 11 feels like a step backward to be honest. Pros so far:* I like the screen recorder.* I like the one-time permissions.* Auto-resetting permissions is useless for me  but on the whole I think it's a helpful thing to add for people who don't pay attention.* I don't use Android Auto and I don't have any connected devices  but I'm sure those improvements are nice for people who use them.Cons so far:* The "Conversations" and "Notifications" dividers take up a lot of space and just result in more scrolling if you have a lot of notifications. If you don't have a lot of notifications  they're irrelevant. This is a step up for grandma who doesn't know how to shut off notifications for Candy Crush and has perpetual clutter in her notifications shade. This is a pain in the ass for someone like me that only has notifications enabled that I want to see. I feel the same way about the AI notification management feature. I already have all unwanted notifications disabled. I don't need a robot to "help" and possibly mess up my existing notifications.* There is so much extra padding in the notifications around profile pictures  above and below messages  on the outsides of messages  etc. that information density in the notifications shade is worse than I think it's even been in Android. You basically need to expand every incoming message notification in order to read it because there's so much padding that there's very little room to display the text. Media notifications are ugly as hell for the same reason; there's so much padding that it's a "..." fest in the song and artist names unless you expand the notification.* There are now only 6 quick settings visible when expanding the quick settings menu instead of 9. 95% of the time I expanded the quick settings menu on Android 10 was to access quick settings toggles in slots 7-9. Now I need to scroll to the next page every time I want to turn on my flashlight or turn on battery saver. * I think bubbles are useless  and I would suspect that most people who like them are probably just used to Facebook. They get in the way of meaningful information  add clutter to your screen  and I also find them distracting. I don't see any advantage to them versus just opening your notification shade (aside from the fact that notifications are also bad now lol). At least you can turn them off.* The update broke gestures on Nova Launcher  but thankfully undefaulting and redefaulting it fixed it. Nova does have to redraw the desktop a lot more frequently on Android 11 for some reason  though.* The recent apps screen changes are terrible. We already have power + volume down to take a screenshot. Why do we need a "screenshot" button in the recent apps? Is this prepping for button-less phones before they exist  or is this because Google thinks people don't know how to take a screenshot and doesn't want to teach them? Also  the "Select" button straight up doesn't work for me. I don't know if it's because I disabled the Google app  or if it only works on Pixel Launcher  or what  but it is a dedicated button that doesn't do jack shit. So  both buttons on the recent apps screen are useless. * After being able to dismiss recommended settings on day 1  I now can't dismiss them on day 2. I am so fucking done with Google trying to help me  failing miserably  and wasting prime real estate in apps I use every day. This applies to almost every Google app I use  not even just Android. YouTube / YTM  Google Maps  etc. have the same issue. This is a theme throughout Android  now more than ever. Casual UX >>> power user UXOther:* My phone still vibrates when I unlock it with the fingerprint sensor despite haptic feedback being completely off in the settings. This worked fine on Android 9  and it worked fine on Android 10 until I made the mistake of turning on haptic feedback and then turning it off again. So  not a new issue with Android 11  but it still drives me nuts.TL;DR I like high information density and I hate wasted space. Android 11 decreases the former and increases the latter. The new features aren't nearly worth it to me.,False
1901,Aarjav Dua,Who else think Android is way better than Apple iOS?,False
1902,Shubham Kashyap,MI A3 UPDATE,False
1903,XFzanx YT,Oh,False
1904,Andrés Felipe Palma Vargas,Nothing game changing. With luck  this release will be in most phones sold by 2022.,False
1905,Montu Jadav,Nice greatest improve to android 11 privecy 😀😀😀😀😎😎😎❤️❤️❤️🙏🙏,False
1906,Adem Sofilić,Nice  but why did it take it them so long to implement screen recording?! Both Android and iOS are lagging behind each other and Samsung implements those features way before.,False
1907,Techser Amaravathi,Hey the features are really good but If there is a way you really need to work out on an upgrade that updates the OS with the android 11  without having to buy a new phone for it or enable some cool features of them into previous ones too as a software upgrade,False
1908,Unknown Account,but not special,False
1909,mayur gatare,Why is Pixel2 not getting the update. Isn't Android 11 supossed to be the last OS update for Pixel2.,False
1910,pranav,fetch,False
1911,Mauliza N.H Eza,Gingerbread and Jellybean can't relate,False
1912,ROB STAN,I dont like design. It is still bad. There is no blurry space  smooth UI  changable colors on theme.,False
1913,Dinosyus,Android is the best for me,False
1914,Naved Ansari,Hii Android,False
1915,xVenom,Maybe something is wrong with your battery and it coincidentally started causing problems after the update,False
1916,Meloccino,@xVenom yeah maybe. I don't want to pay to fix the battery though because.it could just be the software,False
1917,xVenom,@Meloccino yeah you can wait and see,False
1918,Eric Radcliff,Today.,False
1919,Jason Jordan,It's already launched,False
1920,Radplay,Some Pixel devices already received the update,False
1921,Magnum Revolver,🤔,False
1922,John Peñaloza,they removed it? when? are all versions of android affected? :((,False
1923,Sam Anderson,@John Peñaloza Just Android 11. The command is fully gone from ADB :(,False
1924,John Peñaloza,Sam Anderson that's a bummer. currently on android 10 and i hid the nav bar via adb cos android 10 doesn't support nav gestures on 3rd party launchers. does android 11 already support gestures for 3rd party launchers?,False
1925,Sam Anderson,@John Peñaloza It technically works  but without Quickstep  so it's quite clunky and slow to get to the app switcher.,False
1926,Chad R.,Coming Dec 2020,False
1927,Magnum Revolver,🤔,False
1928,Magnum Revolver,@Chad R. what realesed one ui 3 ?,False
1929,Jason Jordan,Hey I just saw your comment in verge's android 11 video,False
1930,Debopriyo Basu,@Jason Jordan yeah  I'm on an Android 11 video watching spree currently. I wait for this day every year 😂,False
1931,Jason Jordan,@Debopriyo Basu haha,False
1932,ByZocker,Huawei p10 Gang?,False
1933,Mikołaj Knapik,@ByZocker I'm using Xiaomi Redmi Note 8T 😆👍🏻,False
1934,ByZocker,@Mikołaj Knapik oh ok,False
1935,Abraham Clayton,In all likelihood it's a variant of google sans,False
1936,Martin Genesis1220,u have the volumen bottoms  and quick setting option volumeit dosen't have it sense,False
1937,Ezzard,@Martin Genesis1220 a physical button can get damaged after time  I don't want to press every time a button to adjust the volume. What's the problem to implement such a bar?For me the volume bar belongs the same way to the quick settings as a brightness bar... I don't get it why Google doesn't program this...,False
1938,Daily Gamer,Samsung and others been had it but not Pixel,False
1939,Paul Klement,My old Huawei had it but my pixel 3a not  i think its from huaweis ui and not from stock android,False
1940,xVenom,@Paul Klement yes  you are right,False
1941,Daily Gamer,Yes,False
1942,notstarboard,If your third-party launcher isn't working  try setting your stock launcher as the default  and then setting your third-party launcher as the default again. The update broke gestures in Nova Launcher for me  but un-defaulting and re-defaulting Nova Launcher fixed it.,False
1943,Harshit Jain,@notstarboard nah bro it's not working I give it a try but still after several attempts of default and un-default whenever I set the nova launcher as default the navigation gesture does not support....guess I have to wait for android 11,False
1944,jay !!!!!!,OMG WHEN IS IT COMING OUT,False
1945,Gaurav Chavan,Still no call recording feature.....come android team😒😒😒,False
1946,DanJo Bonao,Android 6 be like 👁👄👁,False
1947,Omar Rzazadeh,I hope that there won't be system apps that can't be deleted and which I don't use(Google movies or google music for example).,False
1948,Shahadh Mohammed,Coping iOS 11 features,False
1949,Just a scythe with an internet connection,Looks like both IOS and Android are borrowing features from each other.,False
1950,i !,at last,False
1951,Sayian Master,Is there internal audio supporting for (Livestreaming) yet????(not just internal audio support for recording)(And Android 11 is definitely missing [Volume level per app] feature which allow us to adjust the the volume of multiple apps individually)(For example i watch a YouTube video and playing a Music [and yeah with some tweaks you can play both of them at the same time] this feature should allow me to  decrease the volume of YouTube (while the music i play is not effected by that volume decreasing))(And if typed this in a complicated way then I'm sorry because my grammar is not that good 😅😅),False
1952,Ngọc Bích,Good video,False
1953,T͍a͍n͍z͍i͍l͍ H͍a͍s͍a͍n͍💎,Worst thing is Android has restricted to record internal-audio in screen recorder. Damn.... 😡,False
1954,Max Tangen,Nice,False
1955,kevin palm,I just came to dislike so I don’t have to see android but I realy want to go look at Apple they’re channel,False
1956,Mohsin Mania,#StayHome #StaySafe,False
1957,DdNur Alam,Uw,False
1958,Pranav Rajagopal,😯,False
1959,Ananth G,Update via playstore neat😎,False
1960,David Vega,I'm gonna be honest. It looks boring. :/ Currently using Miui 12 with Android 10,False
1961,Royale Pass,Nice,False
1962,Micah Garnett,0:15 why does it show Apple's Emoji on the Android notification  on an Android video.😂🤔,False
1963,Panya Rerksakunchai,feed option opensource projects and library  about 2 hackers  make be me in my drives  settings  sever in sql and Google  free sim true hack area me be my wife after it detect experience  8.1 to me may change logs data com.samsung android keys to just watch and fix old fiber number  me shopping  and cliam stop it how grow  Google accounts  of me to page me it look and need everything  me not yes serial model it docx,False
1964,xVenom,They had it in the android 10 beta but removed it from the stable update for some reason,False
1965,Magnum Revolver,Maybe,False
1966,Dneail,Aarjav Dua No-one.,False
